FECHA,DISPOSITIVO,TIEMPO DE SESION,TRAFICO DE SUBIDA,TRAFICO BAJADA,SESIONES,USUARIOS,ID ZONA,NOMBRE ZONA,MUNICIPIO
01/10/2021,34fa9f2523d0,"44,361",103,"3,096",65,20,"1,633",7614708001_Valle del Cauca_Cartago_Plaza de M,CARTAGO
01/10/2021,34fa9f252d00,"52,263",199,"1,374",55,31,"1,635",7614708003_Valle del Cauca_Cartago_casa del v,CARTAGO
01/10/2021,34fa9f248c40,"86,818",337,"5,969",72,38,"1,641",7610908001_Valle del Cauca_Buenaventura_Muell,BUENAVENTURA
01/10/2021,34fa9f245b00,"78,688",194,"6,408",168,49,"1,683",7649708002_Obando_Villa Europa,OBANDO
01/10/2021,34fa9f2513e0,"73,462",204,"3,202",185,50,"1,683",7649708002_Obando_Villa Europa,OBANDO
01/10/2021,34fa9f2534a0,"31,220",116,"3,040",180,32,"1,685",7689508001_Valle del Cauca_Zarzal_Parque san,ZARZAL
01/10/2021,34fa9f247f70,"29,938",84,"1,868",173,27,"1,685",7689508001_Valle del Cauca_Zarzal_Parque san,ZARZAL
01/10/2021,34fa9f248e20,"2,024",7,172,1,1,"1,674",7683408001_Valle del Cauca_TuluÃ¡_Coliseo de F,TULUÁ
01/10/2021,34fa9f248b40,"6,176",4,20,3,2,"1,686",7689208001_Valle del Cauca_Yumbo_Guadalupe,YUMBO
01/10/2021,34fa9f255690,"6,515",27,263,3,3,"1,700",7689508002_Valle del Cauca_Zarzal_Parque,ZARZAL
01/10/2021,34fa9f250430,"1,827",7,44,12,1,"1,664",7652008002_Valle del Cauca_Palmira_Parque san,PALMIRA
01/10/2021,34fa9f254a60,"50,353",95,"1,660",27,20,"1,633",7614708001_Valle del Cauca_Cartago_Plaza de M,CARTAGO
01/10/2021,34fa9f24a4e0,"9,383",17,333,27,10,"1,730",7611308001_BUGALAGRANDE_PARQUE BARRIO COCICOI,BUGALAGRANDE
01/10/2021,34fa9f253130,"20,786",61,701,34,12,"1,730",7611308001_BUGALAGRANDE_PARQUE BARRIO COCICOI,BUGALAGRANDE
02/10/2021,34fa9f252d00,"57,486",66,"1,247",47,32,"1,635",7614708003_Valle del Cauca_Cartago_casa del v,CARTAGO
02/10/2021,34fa9f248c40,"113,678",288,"3,524",138,44,"1,641",7610908001_Valle del Cauca_Buenaventura_Muell,BUENAVENTURA
02/10/2021,34fa9f245b00,"124,152",344,"9,338",269,74,"1,683",7649708002_Obando_Villa Europa,OBANDO
02/10/2021,34fa9f2513e0,"76,017",194,"4,021",262,64,"1,683",7649708002_Obando_Villa Europa,OBANDO
02/10/2021,34fa9f247f70,"31,105",79,881,75,25,"1,685",7689508001_Valle del Cauca_Zarzal_Parque san,ZARZAL
02/10/2021,34fa9f2534a0,"30,849",66,854,42,24,"1,685",7689508001_Valle del Cauca_Zarzal_Parque san,ZARZAL
02/10/2021,34fa9f245c70,"2,882",3,14,1,1,"1,706",7682308002_Valle del Cauca_Toro_El Chanco,TORO
02/10/2021,34fa9f248b40,397,0,3,2,1,"1,686",7689208001_Valle del Cauca_Yumbo_Guadalupe,YUMBO
02/10/2021,34fa9f24a4e0,"2,823",3,79,2,2,"1,730",7611308001_BUGALAGRANDE_PARQUE BARRIO COCICOI,BUGALAGRANDE
02/10/2021,34fa9f253130,"7,280",14,211,3,3,"1,730",7611308001_BUGALAGRANDE_PARQUE BARRIO COCICOI,BUGALAGRANDE
02/10/2021,34fa9f254a60,"31,972",60,"1,124",14,10,"1,633",7614708001_Valle del Cauca_Cartago_Plaza de M,CARTAGO
02/10/2021,34fa9f2523d0,"30,826",72,"1,182",30,20,"1,633",7614708001_Valle del Cauca_Cartago_Plaza de M,CARTAGO
02/10/2021,34fa9f255690,"5,559",41,"1,557",31,4,"1,700",7689508002_Valle del Cauca_Zarzal_Parque,ZARZAL
03/10/2021,34fa9f247400,"1,271",1,8,1,1,"1,674",7683408001_Valle del Cauca_TuluÃ¡_Coliseo de F,TULUÁ
03/10/2021,34fa9f248b40,"2,570",1,13,1,1,"1,686",7689208001_Valle del Cauca_Yumbo_Guadalupe,YUMBO
03/10/2021,34fa9f245c70,"6,101",29,533,3,3,"1,706",7682308002_Valle del Cauca_Toro_El Chanco,TORO
03/10/2021,34fa9f24a4e0,"8,133",9,250,13,7,"1,730",7611308001_BUGALAGRANDE_PARQUE BARRIO COCICOI,BUGALAGRANDE
03/10/2021,34fa9f253130,"21,908",32,"1,075",13,9,"1,730",7611308001_BUGALAGRANDE_PARQUE BARRIO COCICOI,BUGALAGRANDE
03/10/2021,34fa9f254a60,"8,154",20,678,23,6,"1,633",7614708001_Valle del Cauca_Cartago_Plaza de M,CARTAGO
03/10/2021,34fa9f2523d0,"35,765",87,"2,111",37,19,"1,633",7614708001_Valle del Cauca_Cartago_Plaza de M,CARTAGO
03/10/2021,34fa9f252d00,"49,862",103,"1,214",40,28,"1,635",7614708003_Valle del Cauca_Cartago_casa del v,CARTAGO
03/10/2021,34fa9f2534a0,"45,682",116,"1,467",65,30,"1,685",7689508001_Valle del Cauca_Zarzal_Parque san,ZARZAL
03/10/2021,34fa9f247f70,"24,412",117,703,77,33,"1,685",7689508001_Valle del Cauca_Zarzal_Parque san,ZARZAL
03/10/2021,34fa9f248c40,"128,313",373,"4,339",157,51,"1,641",7610908001_Valle del Cauca_Buenaventura_Muell,BUENAVENTURA
03/10/2021,34fa9f2513e0,"81,229",308,"6,282",165,55,"1,683",7649708002_Obando_Villa Europa,OBANDO
03/10/2021,34fa9f245b00,"105,381",334,"8,393",170,64,"1,683",7649708002_Obando_Villa Europa,OBANDO
04/10/2021,34fa9f254a60,"27,709",63,"1,524",18,12,"1,633",7614708001_Valle del Cauca_Cartago_Plaza de M,CARTAGO
04/10/2021,34fa9f2523d0,"16,211",26,248,35,14,"1,633",7614708001_Valle del Cauca_Cartago_Plaza de M,CARTAGO
04/10/2021,34fa9f252d00,"50,764",89,826,37,26,"1,635",7614708003_Valle del Cauca_Cartago_casa del v,CARTAGO
04/10/2021,34fa9f248c40,"75,241",344,"6,741",93,38,"1,641",7610908001_Valle del Cauca_Buenaventura_Muell,BUENAVENTURA
04/10/2021,34fa9f247400,"1,043",1,3,10,2,"1,674",7683408001_Valle del Cauca_TuluÃ¡_Coliseo de F,TULUÁ
04/10/2021,34fa9f248e20,"16,385",46,"1,028",16,7,"1,674",7683408001_Valle del Cauca_TuluÃ¡_Coliseo de F,TULUÁ
04/10/2021,34fa9f2513e0,"96,991",191,"3,462",263,68,"1,683",7649708002_Obando_Villa Europa,OBANDO
04/10/2021,34fa9f245b00,"127,645",419,"8,593",318,82,"1,683",7649708002_Obando_Villa Europa,OBANDO
04/10/2021,34fa9f247f70,"30,128",53,665,124,29,"1,685",7689508001_Valle del Cauca_Zarzal_Parque san,ZARZAL
04/10/2021,34fa9f2534a0,"31,114",57,974,105,29,"1,685",7689508001_Valle del Cauca_Zarzal_Parque san,ZARZAL
04/10/2021,34fa9f248b40,"11,103",31,723,8,4,"1,686",7689208001_Valle del Cauca_Yumbo_Guadalupe,YUMBO
04/10/2021,34fa9f255690,"3,000",4,91,1,1,"1,700",7689508002_Valle del Cauca_Zarzal_Parque,ZARZAL
04/10/2021,34fa9f253130,"2,449",3,32,3,2,"1,730",7611308001_BUGALAGRANDE_PARQUE BARRIO COCICOI,BUGALAGRANDE
04/10/2021,34fa9f24a4e0,"2,283",1,1,2,1,"1,730",7611308001_BUGALAGRANDE_PARQUE BARRIO COCICOI,BUGALAGRANDE
05/10/2021,743e2b010390,0,0,0,1,1,"1,633",7614708001_Valle del Cauca_Cartago_Plaza de M,CARTAGO
05/10/2021,34fa9f24a4e0,76,0,0,3,1,"1,730",7611308001_BUGALAGRANDE_PARQUE BARRIO COCICOI,BUGALAGRANDE
05/10/2021,34fa9f253130,"3,273",1,6,4,1,"1,730",7611308001_BUGALAGRANDE_PARQUE BARRIO COCICOI,BUGALAGRANDE
05/10/2021,34fa9f247400,"1,477",2,15,7,4,"1,674",7683408001_Valle del Cauca_TuluÃ¡_Coliseo de F,TULUÁ
05/10/2021,34fa9f248b40,"19,445",50,"1,039",10,8,"1,686",7689208001_Valle del Cauca_Yumbo_Guadalupe,YUMBO
05/10/2021,34fa9f248e20,"29,702",51,"1,330",19,11,"1,674",7683408001_Valle del Cauca_TuluÃ¡_Coliseo de F,TULUÁ
05/10/2021,34fa9f254a60,"31,006",49,893,20,14,"1,633",7614708001_Valle del Cauca_Cartago_Plaza de M,CARTAGO
05/10/2021,34fa9f2513e0,"101,395",462,"8,150",296,78,"1,683",7649708002_Obando_Villa Europa,OBANDO
05/10/2021,34fa9f252d00,"55,853",113,842,42,27,"1,635",7614708003_Valle del Cauca_Cartago_casa del v,CARTAGO
05/10/2021,34fa9f245b00,"141,613",446,"9,732",328,84,"1,683",7649708002_Obando_Villa Europa,OBANDO
05/10/2021,34fa9f2523d0,"87,586",148,"2,573",74,33,"1,633",7614708001_Valle del Cauca_Cartago_Plaza de M,CARTAGO
05/10/2021,34fa9f247f70,"47,881",173,"1,267",196,47,"1,685",7689508001_Valle del Cauca_Zarzal_Parque san,ZARZAL
05/10/2021,34fa9f2534a0,"54,607",103,"1,555",219,51,"1,685",7689508001_Valle del Cauca_Zarzal_Parque san,ZARZAL
05/10/2021,34fa9f248c40,"159,739",323,"5,757",245,69,"1,641",7610908001_Valle del Cauca_Buenaventura_Muell,BUENAVENTURA
06/10/2021,34fa9f253130,"3,600",9,151,1,1,"1,730",7611308001_BUGALAGRANDE_PARQUE BARRIO COCICOI,BUGALAGRANDE
06/10/2021,34fa9f24a4e0,"2,341",9,150,1,1,"1,730",7611308001_BUGALAGRANDE_PARQUE BARRIO COCICOI,BUGALAGRANDE
06/10/2021,743e2b010390,418,2,65,4,1,"1,633",7614708001_Valle del Cauca_Cartago_Plaza de M,CARTAGO
06/10/2021,34fa9f255690,"9,090",21,465,6,6,"1,700",7689508002_Valle del Cauca_Zarzal_Parque,ZARZAL
06/10/2021,34fa9f248b40,"17,385",39,922,12,7,"1,686",7689208001_Valle del Cauca_Yumbo_Guadalupe,YUMBO
06/10/2021,34fa9f247400,"9,094",616,318,29,9,"1,674",7683408001_Valle del Cauca_TuluÃ¡_Coliseo de F,TULUÁ
06/10/2021,34fa9f248e20,"17,220",62,930,30,9,"1,674",7683408001_Valle del Cauca_TuluÃ¡_Coliseo de F,TULUÁ
06/10/2021,34fa9f252d00,"61,431",78,"1,051",44,34,"1,635",7614708003_Valle del Cauca_Cartago_casa del v,CARTAGO
06/10/2021,34fa9f254a60,"51,956",130,886,52,22,"1,633",7614708001_Valle del Cauca_Cartago_Plaza de M,CARTAGO
06/10/2021,34fa9f248c40,"115,405",154,"3,566",65,45,"1,641",7610908001_Valle del Cauca_Buenaventura_Muell,BUENAVENTURA
06/10/2021,34fa9f2513e0,"116,552",341,"8,157",619,86,"1,683",7649708002_Obando_Villa Europa,OBANDO
06/10/2021,34fa9f2523d0,"116,934",225,"5,056",120,54,"1,633",7614708001_Valle del Cauca_Cartago_Plaza de M,CARTAGO
06/10/2021,34fa9f247f70,"24,231",32,631,126,22,"1,685",7689508001_Valle del Cauca_Zarzal_Parque san,ZARZAL
06/10/2021,34fa9f2534a0,"19,024",23,262,135,20,"1,685",7689508001_Valle del Cauca_Zarzal_Parque san,ZARZAL
06/10/2021,34fa9f245b00,"153,203",738,"9,281",926,95,"1,683",7649708002_Obando_Villa Europa,OBANDO
07/10/2021,34fa9f2523d0,"105,932",176,"3,634",83,44,"1,633",7614708001_Valle del Cauca_Cartago_Plaza de M,CARTAGO
07/10/2021,34fa9f248c40,"171,894",321,"6,486",189,74,"1,641",7610908001_Valle del Cauca_Buenaventura_Muell,BUENAVENTURA
07/10/2021,34fa9f2513e0,"124,582",231,"6,003",258,89,"1,683",7649708002_Obando_Villa Europa,OBANDO
07/10/2021,34fa9f245b00,"177,615",426,"12,525",337,105,"1,683",7649708002_Obando_Villa Europa,OBANDO
07/10/2021,34fa9f2534a0,"51,303",62,"1,359",266,48,"1,685",7689508001_Valle del Cauca_Zarzal_Parque san,ZARZAL
07/10/2021,34fa9f247f70,"43,198",160,"1,640",286,47,"1,685",7689508001_Valle del Cauca_Zarzal_Parque san,ZARZAL
07/10/2021,34fa9f2531f0,"1,092",6,36,1,1,"1,653",7630608002_Valle del Cauca_Ginebra_Parque del,GINEBRA
07/10/2021,34fa9f247400,"5,057",7,191,11,8,"1,674",7683408001_Valle del Cauca_TuluÃ¡_Coliseo de F,TULUÁ
07/10/2021,34fa9f248b40,"13,078",50,776,12,7,"1,686",7689208001_Valle del Cauca_Yumbo_Guadalupe,YUMBO
07/10/2021,34fa9f254a60,"18,218",41,761,19,10,"1,633",7614708001_Valle del Cauca_Cartago_Plaza de M,CARTAGO
07/10/2021,34fa9f255690,"42,551",111,"2,070",19,13,"1,700",7689508002_Valle del Cauca_Zarzal_Parque,ZARZAL
07/10/2021,34fa9f248e20,"31,371",62,"1,699",22,15,"1,674",7683408001_Valle del Cauca_TuluÃ¡_Coliseo de F,TULUÁ
07/10/2021,34fa9f252d00,"42,242",33,566,25,22,"1,635",7614708003_Valle del Cauca_Cartago_casa del v,CARTAGO
08/10/2021,34fa9f2523d0,"123,062",296,"4,231",124,53,"1,633",7614708001_Valle del Cauca_Cartago_Plaza de M,CARTAGO
08/10/2021,34fa9f254a60,"52,378",85,"1,814",44,23,"1,633",7614708001_Valle del Cauca_Cartago_Plaza de M,CARTAGO
08/10/2021,34fa9f248c40,"192,717",412,"7,372",209,76,"1,641",7610908001_Valle del Cauca_Buenaventura_Muell,BUENAVENTURA
08/10/2021,34fa9f245b00,"127,644",444,"9,010",323,71,"1,683",7649708002_Obando_Villa Europa,OBANDO
08/10/2021,34fa9f2513e0,"103,606",273,"5,725",174,59,"1,683",7649708002_Obando_Villa Europa,OBANDO
08/10/2021,34fa9f2534a0,"33,177",63,624,222,32,"1,685",7689508001_Valle del Cauca_Zarzal_Parque san,ZARZAL
08/10/2021,34fa9f247f70,"33,692",32,708,217,33,"1,685",7689508001_Valle del Cauca_Zarzal_Parque san,ZARZAL
08/10/2021,34fa9f253130,"6,406",2,43,5,3,"1,730",7611308001_BUGALAGRANDE_PARQUE BARRIO COCICOI,BUGALAGRANDE
08/10/2021,34fa9f24a4e0,"4,127",4,91,5,3,"1,730",7611308001_BUGALAGRANDE_PARQUE BARRIO COCICOI,BUGALAGRANDE
08/10/2021,34fa9f245c70,"7,975",16,312,6,5,"1,706",7682308002_Valle del Cauca_Toro_El Chanco,TORO
08/10/2021,34fa9f255690,"13,498",32,751,7,7,"1,700",7689508002_Valle del Cauca_Zarzal_Parque,ZARZAL
08/10/2021,34fa9f247400,"2,715",4,16,10,7,"1,674",7683408001_Valle del Cauca_TuluÃ¡_Coliseo de F,TULUÁ
08/10/2021,34fa9f248e20,"21,388",69,"1,951",15,11,"1,674",7683408001_Valle del Cauca_TuluÃ¡_Coliseo de F,TULUÁ
08/10/2021,34fa9f250430,"18,771",22,349,22,9,"1,664",7652008002_Valle del Cauca_Palmira_Parque san,PALMIRA
08/10/2021,34fa9f245b20,"10,680",18,132,22,10,"1,664",7652008002_Valle del Cauca_Palmira_Parque san,PALMIRA
08/10/2021,34fa9f252d00,"46,381",218,816,26,20,"1,635",7614708003_Valle del Cauca_Cartago_casa del v,CARTAGO
09/10/2021,34fa9f254a60,"81,943",143,"3,156",121,33,"1,633",7614708001_Valle del Cauca_Cartago_Plaza de M,CARTAGO
09/10/2021,34fa9f2523d0,"116,942",201,"6,188",125,51,"1,633",7614708001_Valle del Cauca_Cartago_Plaza de M,CARTAGO
09/10/2021,34fa9f248c40,"167,564",460,"6,349",125,74,"1,641",7610908001_Valle del Cauca_Buenaventura_Muell,BUENAVENTURA
09/10/2021,34fa9f250430,"21,721",34,444,113,20,"1,664",7652008002_Valle del Cauca_Palmira_Parque san,PALMIRA
09/10/2021,34fa9f245b20,"13,261",21,296,91,14,"1,664",7652008002_Valle del Cauca_Palmira_Parque san,PALMIRA
09/10/2021,34fa9f245b00,"228,096","5,145","16,999",256,81,"1,683",7649708002_Obando_Villa Europa,OBANDO
09/10/2021,34fa9f247f70,"50,245",245,"1,167",109,50,"1,685",7689508001_Valle del Cauca_Zarzal_Parque san,ZARZAL
09/10/2021,34fa9f2534a0,"53,129",119,"1,872",95,43,"1,685",7689508001_Valle del Cauca_Zarzal_Parque san,ZARZAL
09/10/2021,34fa9f24a4e0,"1,075",2,87,1,1,"1,730",7611308001_BUGALAGRANDE_PARQUE BARRIO COCICOI,BUGALAGRANDE
09/10/2021,34fa9f253130,"1,358",1,14,1,1,"1,730",7611308001_BUGALAGRANDE_PARQUE BARRIO COCICOI,BUGALAGRANDE
09/10/2021,34fa9f248e20,"1,524",4,26,3,3,"1,674",7683408001_Valle del Cauca_TuluÃ¡_Coliseo de F,TULUÁ
09/10/2021,34fa9f247400,"3,943",12,202,4,3,"1,674",7683408001_Valle del Cauca_TuluÃ¡_Coliseo de F,TULUÁ
09/10/2021,34fa9f251150,"1,955",0,5,5,3,"1,653",7630608002_Valle del Cauca_Ginebra_Parque del,GINEBRA
09/10/2021,34fa9f248b40,"3,052",4,102,8,2,"1,686",7689208001_Valle del Cauca_Yumbo_Guadalupe,YUMBO
09/10/2021,34fa9f2531f0,"4,995",5,55,10,4,"1,653",7630608002_Valle del Cauca_Ginebra_Parque del,GINEBRA
09/10/2021,34fa9f252d00,"40,861",73,798,14,14,"1,635",7614708003_Valle del Cauca_Cartago_casa del v,CARTAGO
09/10/2021,34fa9f255690,"28,288",54,"1,401",16,12,"1,700",7689508002_Valle del Cauca_Zarzal_Parque,ZARZAL
09/10/2021,34fa9f245c70,"36,361",115,"2,258",24,17,"1,706",7682308002_Valle del Cauca_Toro_El Chanco,TORO
10/10/2021,34fa9f2523d0,"67,504",73,"2,095",51,30,"1,633",7614708001_Valle del Cauca_Cartago_Plaza de M,CARTAGO
10/10/2021,34fa9f254a60,"36,594",79,"3,154",64,15,"1,633",7614708001_Valle del Cauca_Cartago_Plaza de M,CARTAGO
10/10/2021,34fa9f248c40,"162,093",339,"8,925",148,60,"1,641",7610908001_Valle del Cauca_Buenaventura_Muell,BUENAVENTURA
10/10/2021,34fa9f250430,"30,107",84,"1,599",42,12,"1,664",7652008002_Valle del Cauca_Palmira_Parque san,PALMIRA
10/10/2021,34fa9f245b00,"197,579",613,"15,581",207,68,"1,683",7649708002_Obando_Villa Europa,OBANDO
10/10/2021,34fa9f2534a0,"50,892",370,756,204,38,"1,685",7689508001_Valle del Cauca_Zarzal_Parque san,ZARZAL
10/10/2021,34fa9f247f70,"53,588",435,536,206,45,"1,685",7689508001_Valle del Cauca_Zarzal_Parque san,ZARZAL
10/10/2021,34fa9f248e20,110,1,16,1,1,"1,674",7683408001_Valle del Cauca_TuluÃ¡_Coliseo de F,TULUÁ
10/10/2021,34fa9f247400,"1,106",0,4,2,1,"1,674",7683408001_Valle del Cauca_TuluÃ¡_Coliseo de F,TULUÁ
10/10/2021,34fa9f251150,"1,196",1,3,3,1,"1,653",7630608002_Valle del Cauca_Ginebra_Parque del,GINEBRA
10/10/2021,34fa9f253130,"5,194",4,57,3,2,"1,730",7611308001_BUGALAGRANDE_PARQUE BARRIO COCICOI,BUGALAGRANDE
10/10/2021,34fa9f2531f0,"4,116",3,45,5,3,"1,653",7630608002_Valle del Cauca_Ginebra_Parque del,GINEBRA
10/10/2021,34fa9f245b20,"1,829",3,19,6,3,"1,664",7652008002_Valle del Cauca_Palmira_Parque san,PALMIRA
10/10/2021,34fa9f248b40,"14,334",10,116,9,7,"1,686",7689208001_Valle del Cauca_Yumbo_Guadalupe,YUMBO
10/10/2021,34fa9f252d00,"26,613",28,350,16,12,"1,635",7614708003_Valle del Cauca_Cartago_casa del v,CARTAGO
10/10/2021,34fa9f245c70,"47,255",167,"2,571",24,19,"1,706",7682308002_Valle del Cauca_Toro_El Chanco,TORO
10/10/2021,34fa9f255690,"44,327",115,"2,197",25,19,"1,700",7689508002_Valle del Cauca_Zarzal_Parque,ZARZAL
11/10/2021,34fa9f254a60,"94,514",181,"5,402",87,38,"1,633",7614708001_Valle del Cauca_Cartago_Plaza de M,CARTAGO
11/10/2021,34fa9f2523d0,"145,098",422,"4,383",144,62,"1,633",7614708001_Valle del Cauca_Cartago_Plaza de M,CARTAGO
11/10/2021,34fa9f248c40,"176,662",228,"5,063",103,68,"1,641",7610908001_Valle del Cauca_Buenaventura_Muell,BUENAVENTURA
11/10/2021,34fa9f253750,"88,230",258,"3,142",228,57,"1,682",7689208002_Valle del Cauca_Yumbo_IMDERTY,YUMBO
11/10/2021,34fa9f247060,"66,520",109,"2,280",239,47,"1,682",7689208002_Valle del Cauca_Yumbo_IMDERTY,YUMBO
11/10/2021,34fa9f245b00,"217,929",578,"14,658",156,72,"1,683",7649708002_Obando_Villa Europa,OBANDO
11/10/2021,34fa9f247f70,"49,747",79,"1,161",140,45,"1,685",7689508001_Valle del Cauca_Zarzal_Parque san,ZARZAL
11/10/2021,34fa9f2534a0,"48,861",120,"1,580",113,44,"1,685",7689508001_Valle del Cauca_Zarzal_Parque san,ZARZAL
11/10/2021,34fa9f247020,"29,962",50,657,57,23,"1,686",7689208001_Valle del Cauca_Yumbo_Guadalupe,YUMBO
11/10/2021,34fa9f24a4e0,"3,335",4,18,2,2,"1,730",7611308001_BUGALAGRANDE_PARQUE BARRIO COCICOI,BUGALAGRANDE
11/10/2021,34fa9f253130,"2,802",6,256,3,2,"1,730",7611308001_BUGALAGRANDE_PARQUE BARRIO COCICOI,BUGALAGRANDE
11/10/2021,34fa9f2531f0,"3,120",4,58,5,4,"1,653",7630608002_Valle del Cauca_Ginebra_Parque del,GINEBRA
11/10/2021,34fa9f247400,"2,640",4,5,6,3,"1,674",7683408001_Valle del Cauca_TuluÃ¡_Coliseo de F,TULUÁ
11/10/2021,34fa9f245430,"5,937",910,500,7,5,"1,646",7623308002_Valle del Cauca_Dagua_Parque El ll,DAGUA
11/10/2021,34fa9f248e20,"11,170",51,"1,542",8,6,"1,674",7683408001_Valle del Cauca_TuluÃ¡_Coliseo de F,TULUÁ
11/10/2021,34fa9f245b20,"11,509",9,105,11,6,"1,664",7652008002_Valle del Cauca_Palmira_Parque san,PALMIRA
11/10/2021,34fa9f255690,"13,089",41,824,13,8,"1,700",7689508002_Valle del Cauca_Zarzal_Parque,ZARZAL
11/10/2021,34fa9f251150,"12,518",26,168,23,10,"1,653",7630608002_Valle del Cauca_Ginebra_Parque del,GINEBRA
11/10/2021,34fa9f249860,"24,537",254,"1,068",23,14,"1,719",7640008003_LA UNION_SAN PEDRO,LA UNION
11/10/2021,34fa9f2495a0,"4,725",4,69,25,7,"1,716",7640008002_LA UNION_CASA DE LA CULTURA Y ERMI,LA UNION
11/10/2021,34fa9f252d00,"60,241",217,"1,624",30,27,"1,635",7614708003_Valle del Cauca_Cartago_casa del v,CARTAGO
11/10/2021,34fa9f2470e0,"12,956",16,160,30,7,"1,716",7640008002_LA UNION_CASA DE LA CULTURA Y ERMI,LA UNION
11/10/2021,34fa9f250430,"13,843",32,167,34,8,"1,664",7652008002_Valle del Cauca_Palmira_Parque san,PALMIRA
11/10/2021,34fa9f245c70,"16,714",67,"1,180",39,13,"1,706",7682308002_Valle del Cauca_Toro_El Chanco,TORO
11/10/2021,34fa9f248b40,"16,225",31,361,42,16,"1,686",7689208001_Valle del Cauca_Yumbo_Guadalupe,YUMBO
12/10/2021,34fa9f254a60,"85,452",211,"4,121",173,40,"1,633",7614708001_Valle del Cauca_Cartago_Plaza de M,CARTAGO
12/10/2021,34fa9f2523d0,"143,530",180,"3,924",209,67,"1,633",7614708001_Valle del Cauca_Cartago_Plaza de M,CARTAGO
12/10/2021,34fa9f252d00,"85,350",136,"1,556",40,37,"1,635",7614708003_Valle del Cauca_Cartago_casa del v,CARTAGO
12/10/2021,34fa9f248c40,"202,351",358,"8,106",195,73,"1,641",7610908001_Valle del Cauca_Buenaventura_Muell,BUENAVENTURA
12/10/2021,34fa9f253750,"81,449",175,"5,266",147,60,"1,682",7689208002_Valle del Cauca_Yumbo_IMDERTY,YUMBO
12/10/2021,34fa9f247060,"92,747",161,"2,608",195,66,"1,682",7689208002_Valle del Cauca_Yumbo_IMDERTY,YUMBO
12/10/2021,34fa9f245b00,"137,391",361,"7,581",102,49,"1,683",7649708002_Obando_Villa Europa,OBANDO
12/10/2021,34fa9f247f70,"26,430",49,868,131,29,"1,685",7689508001_Valle del Cauca_Zarzal_Parque san,ZARZAL
12/10/2021,34fa9f2534a0,"34,776",68,"1,544",132,33,"1,685",7689508001_Valle del Cauca_Zarzal_Parque san,ZARZAL
12/10/2021,34fa9f2470e0,"9,914",8,155,57,13,"1,716",7640008002_LA UNION_CASA DE LA CULTURA Y ERMI,LA UNION
12/10/2021,34fa9f255690,229,3,22,1,1,"1,700",7689508002_Valle del Cauca_Zarzal_Parque,ZARZAL
12/10/2021,34fa9f2531f0,"3,685",9,176,8,2,"1,653",7630608002_Valle del Cauca_Ginebra_Parque del,GINEBRA
12/10/2021,34fa9f245c70,"9,543",58,546,9,6,"1,706",7682308002_Valle del Cauca_Toro_El Chanco,TORO
12/10/2021,34fa9f245430,"24,352",83,"2,321",12,10,"1,646",7623308002_Valle del Cauca_Dagua_Parque El ll,DAGUA
12/10/2021,34fa9f245b20,"7,623",6,115,13,9,"1,664",7652008002_Valle del Cauca_Palmira_Parque san,PALMIRA
12/10/2021,34fa9f248e20,"34,841",129,"1,905",13,11,"1,674",7683408001_Valle del Cauca_TuluÃ¡_Coliseo de F,TULUÁ
12/10/2021,34fa9f249860,"22,154",63,733,17,13,"1,719",7640008003_LA UNION_SAN PEDRO,LA UNION
12/10/2021,34fa9f251150,"7,012",5,85,18,7,"1,653",7630608002_Valle del Cauca_Ginebra_Parque del,GINEBRA
12/10/2021,34fa9f247020,"9,912",43,692,29,12,"1,686",7689208001_Valle del Cauca_Yumbo_Guadalupe,YUMBO
12/10/2021,34fa9f248b40,"18,904",36,"1,335",33,13,"1,686",7689208001_Valle del Cauca_Yumbo_Guadalupe,YUMBO
12/10/2021,34fa9f2495a0,"14,345",18,377,43,11,"1,716",7640008002_LA UNION_CASA DE LA CULTURA Y ERMI,LA UNION
12/10/2021,34fa9f250430,"22,315",280,758,49,14,"1,664",7652008002_Valle del Cauca_Palmira_Parque san,PALMIRA
13/10/2021,34fa9f2523d0,"64,433",170,"1,574",69,35,"1,633",7614708001_Valle del Cauca_Cartago_Plaza de M,CARTAGO
13/10/2021,34fa9f254a60,"108,426",210,"4,908",189,54,"1,633",7614708001_Valle del Cauca_Cartago_Plaza de M,CARTAGO
13/10/2021,34fa9f248c40,"83,810",304,"2,884",68,37,"1,641",7610908001_Valle del Cauca_Buenaventura_Muell,BUENAVENTURA
13/10/2021,34fa9f247060,"29,045",44,995,93,28,"1,682",7689208002_Valle del Cauca_Yumbo_IMDERTY,YUMBO
13/10/2021,34fa9f253750,"41,851",53,463,96,28,"1,682",7689208002_Valle del Cauca_Yumbo_IMDERTY,YUMBO
13/10/2021,34fa9f245b00,"171,490",598,"13,109",130,57,"1,683",7649708002_Obando_Villa Europa,OBANDO
13/10/2021,34fa9f2534a0,"32,118",66,"1,218",122,30,"1,685",7689508001_Valle del Cauca_Zarzal_Parque san,ZARZAL
13/10/2021,34fa9f247f70,"33,609",70,"1,822",110,33,"1,685",7689508001_Valle del Cauca_Zarzal_Parque san,ZARZAL
13/10/2021,34fa9f247020,"47,352",259,"1,222",99,28,"1,686",7689208001_Valle del Cauca_Yumbo_Guadalupe,YUMBO
13/10/2021,34fa9f248b40,"23,493",62,"1,493",82,19,"1,686",7689208001_Valle del Cauca_Yumbo_Guadalupe,YUMBO
